bed_gs,talus_gs,lith,talus_dimensions,vert,depth,horiz,slope_distance,incline,bf_w,bluff_h,coord_n,coord_w
5.6,330,L,,,,,,,27.78,30.7,36.038771,-93.12435
8,310,L,,,,,,,,,,
11,200,L,,,,,,,,,,
11,250,L,,,,,,,,,,
16,360,L,,,,,,,,,,
16,120,L,,,,,,,,,,
16,490,L,,,,,,,,,,
16,210,L,,,,,,,,,,
16,130,L,,,,,,,,,,
16,370,L,,,,,,,,,,
16,150,L,,,,,,,,,,
22.6,300,L,,,,,,,,,,
22.6,710,L,,,,,,,,,,
22.6,200,L,,,,,,,,,,
22.6,430,L,,,,,,,,,,
22.6,320,L,,,,,,,,,,
22.6,350,L,,,,,,,,,,
22.6,360,L,,,,,,,,,,
22.6,220,L,,,,,,,,,,
22.6,390,L,,,,,,,,,,
22.6,490,L,,,,,,,,,,
22.6,390,L,,,,,,,,,,
22.6,150,L,,,,,,,,,,
32,240,L,,,,,,,,,,
32,230,L,,,,,,,,,,
32,350,L,,,,,,,,,,
32,440,L,,,,,,,,,,
32,410,L,,,,,,,,,,
32,490,L,,,,,,,,,,
32,300,L,,,,,,,,,,
32,230,L,,,,,,,,,,
32,200,L,,,,,,,,,,
32,600,L,,,,,,,,,,
32,350,L,,,,,,,,,,
32,200,L,,,,,,,,,,
32,150,L,,,,,,,,,,
32,130,L,,,,,,,,,,
32,310,L,,,,,,,,,,
32,120,L,,,,,,,,,,
32,160,L,,,,,,,,,,
32,240,L,,,,,,,,,,
32,150,L,,,,,,,,,,
32,160,L,,,,,,,,,,
32,300,L,,,,,,,,,,
32,360,L,,,,,,,,,,
32,530,L,,,,,,,,,,
32,190,L,,,,,,,,,,
32,180,L,,,,,,,,,,
32,330,L,,,,,,,,,,
32,250,L,,,,,,,,,,
45,180,L,,,,,,,,,,
45,280,L,,,,,,,,,,
45,140,L,,,,,,,,,,
45,340,L,,,,,,,,,,
45,220,L,,,,,,,,,,
45,360,L,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
45,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
64,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
90,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
128,,,,,,,,,,,,
180,,,,,,,,,,,,
